,alpha,n_dim,n_scores,coverage_vol,coverage_cal,coverage_test,runtime
25,0.2,2,300,134.6623930577287,0.8045666666666663,0.8011666666666671,0.004026534557342529
26,0.2,2,310,134.72305609879822,0.8042903225806448,0.8094516129032258,0.004055395126342774
27,0.2,2,320,132.739913523939,0.8040937500000002,0.7983125000000001,0.004166505336761475
28,0.2,2,330,132.0123101752282,0.8039999999999998,0.798484848484848,0.00423466444015503
29,0.2,2,340,134.18724434164932,0.8037941176470587,0.802529411764706,0.004281282424926758
30,0.2,2,350,131.6593252482379,0.8038285714285723,0.7982571428571429,0.004383084774017334
31,0.2,2,360,133.49936145354573,0.803611111111111,0.8041944444444448,0.004415578842163086
32,0.2,2,370,131.15587219654924,0.8038108108108105,0.7988648648648649,0.004461033344268799
33,0.2,2,380,131.79818084829623,0.8034473684210538,0.8013947368421054,0.004552876949310303
34,0.2,2,390,132.52186274190277,0.8034615384615391,0.8003846153846151,0.0046085166931152345
35,0.2,2,400,133.6835608539647,0.8030749999999999,0.8040249999999999,0.00469555139541626
36,0.2,2,410,132.29996574353444,0.8030243902439023,0.7995365853658538,0.004807677268981934
37,0.2,2,420,130.83358597287685,0.8032142857142861,0.7970476190476197,0.004845352172851563
38,0.2,2,430,132.331125036921,0.8028372093023262,0.7988139534883717,0.004917337894439698
39,0.2,2,440,132.10111789661119,0.802977272727272,0.7982954545454543,0.004984908103942871
40,0.2,2,450,132.92591374437862,0.8027999999999998,0.8034222222222226,0.005038232803344727
41,0.2,2,460,132.1451538499543,0.8027826086956505,0.7954130434782603,0.005121464729309082
42,0.2,2,470,132.5015969960506,0.8025744680851055,0.8002340425531916,0.0051610469818115234
43,0.2,2,480,132.2339158514143,0.8026874999999996,0.797,0.005282788276672363
44,0.2,2,490,132.319748538601,0.8025510204081627,0.7982448979591839,0.005332636833190918
45,0.2,2,500,133.0729578362889,0.802680000000001,0.8019000000000003,0.005356173515319824
46,0.2,2,510,132.55754001800557,0.80256862745098,0.8034313725490194,0.005435268878936767
47,0.2,2,520,132.14913504393434,0.8024999999999989,0.8000769230769227,0.00547062635421753
48,0.2,2,530,132.39470714649826,0.8024150943396242,0.8009811320754717,0.005528056621551513
49,0.2,2,540,131.22402111755252,0.8022962962962956,0.7971481481481487,0.005636031627655029
50,0.2,2,550,133.9586796117204,0.8022363636363633,0.8063272727272727,0.005696926116943359
51,0.2,2,560,132.681437246388,0.8022857142857143,0.8018214285714287,0.005800697803497314
52,0.2,2,570,132.32245729777694,0.802228070175439,0.8006315789473685,0.005840997695922851
53,0.2,2,580,132.78152389795497,0.8023275862068954,0.8033275862068965,0.005922882556915283
54,0.2,2,590,132.43487228030543,0.8022711864406774,0.7987457627118646,0.00597426176071167
55,0.2,2,600,130.34837766172797,0.8021833333333334,0.7971333333333334,0.006008827686309814
56,0.2,2,610,133.20388520509664,0.802278688524591,0.8019344262295078,0.006167826652526856
57,0.2,2,620,131.70425691712097,0.8019999999999999,0.7968548387096775,0.006214742660522461
58,0.2,2,630,131.92479457769866,0.8019841269841281,0.7984126984126984,0.006285257339477539
59,0.2,2,640,131.93908336608055,0.8019062500000013,0.8015625000000002,0.006424129009246826
60,0.2,2,650,131.708179296157,0.8019692307692313,0.7998000000000003,0.0064048957824707035
61,0.2,2,660,131.58066001421207,0.8019848484848484,0.8005909090909098,0.006475694179534912
62,0.2,2,670,132.64102282912944,0.8019850746268667,0.8022686567164174,0.006589169502258301
63,0.2,2,680,132.24117816017701,0.8018676470588235,0.8027941176470589,0.006658439636230469
64,0.2,2,690,131.60530167604287,0.8018550724637666,0.8003043478260864,0.006739418506622314
65,0.2,2,700,131.8192705654644,0.8018428571428581,0.8002285714285716,0.006781368255615234
66,0.2,2,710,130.75646628514244,0.801802816901408,0.7973661971830989,0.006841528415679932
67,0.2,2,720,131.43915802825467,0.8018888888888887,0.8001249999999999,0.007003965377807617
68,0.2,2,730,132.8850762782739,0.8017534246575346,0.8030684931506847,0.007029993534088135
69,0.2,2,740,132.21753897909772,0.8017837837837842,0.8012297297297298,0.007129960060119629
70,0.2,2,750,132.68654881891302,0.8017199999999994,0.8022666666666667,0.007186665534973145
71,0.2,2,760,132.5645673518727,0.8017500000000005,0.8007763157894737,0.007234580516815185
72,0.2,2,770,131.85373152813924,0.8016753246753241,0.801766233766234,0.007320733070373535
73,0.2,2,780,131.37156809918125,0.8017051282051295,0.8004487179487182,0.007369158267974854
74,0.2,2,790,132.0068576463814,0.801696202531647,0.800949367088608,0.007410554885864258
75,0.2,2,800,132.59010068605545,0.801625,0.8031750000000001,0.007554426193237305
76,0.2,2,810,130.21897567607493,0.8016543209876537,0.7968641975308638,0.0076364588737487795
77,0.2,2,820,131.73899996675186,0.8016341463414635,0.7995731707317073,0.007671177387237549
78,0.2,2,830,132.05058590142653,0.8017108433734939,0.8029999999999998,0.007771975994110107
79,0.2,2,840,131.27050185907814,0.8016190476190473,0.802583333333333,0.007789793014526367
80,0.2,2,850,131.0725986710735,0.8015764705882354,0.7996705882352942,0.00787667989730835
81,0.2,2,860,131.26164099081177,0.8015000000000002,0.7987674418604648,0.008026080131530762
82,0.2,2,870,132.45630218267917,0.8015862068965528,0.7994712643678165,0.008060531616210937
83,0.2,2,880,130.85669930485844,0.8013977272727275,0.798477272727273,0.008198516368865967
84,0.2,2,890,131.72811132390268,0.8014494382022457,0.8005617977528081,0.008205459117889405
85,0.2,2,900,132.039921210482,0.8014111111111114,0.8017000000000002,0.00825775146484375
86,0.2,2,910,131.4733164268435,0.8014835164835165,0.7987802197802197,0.008326163291931152
87,0.2,2,920,131.006286747465,0.8014239130434779,0.7992608695652171,0.008363733291625977
88,0.2,2,930,130.7183885204039,0.8013870967741938,0.797043010752688,0.008516898155212402
89,0.2,2,940,132.38193993349722,0.8014255319148935,0.8018404255319146,0.008606810569763184
90,0.2,2,950,131.37650230818994,0.8013473684210521,0.7989894736842105,0.008625054359436035
91,0.2,2,960,131.7946353613349,0.8013020833333335,0.8005937499999998,0.008737504482269287
92,0.2,2,970,131.9612188003619,0.8014226804123717,0.7996185567010311,0.008750522136688232
93,0.2,2,980,131.12679961391063,0.8012857142857149,0.7990204081632656,0.008825685977935791
94,0.2,2,990,130.1988520506,0.8013232323232328,0.7987575757575758,0.008947339057922363
95,0.2,2,1000,130.88478923924083,0.8012600000000011,0.7973200000000001,0.00896378755569458
96,0.2,2,1010,130.79781660409225,0.8012574257425737,0.7997029702970299,0.009021623134613037
97,0.2,2,1020,131.36075633116837,0.8013039215686278,0.8007941176470592,0.009104387760162353
98,0.2,2,1030,131.70646169321867,0.801242718446602,0.8006504854368928,0.009135005474090576
99,0.2,2,1040,130.62681442754368,0.8012499999999987,0.7981826923076922,0.009230623245239258
100,0.2,3,50,5399.122261491782,0.8420000000000003,0.8237999999999996,0.0032258391380310058
101,0.2,3,60,5162.379453611848,0.8349999999999997,0.8135000000000003,0.0032805395126342773
102,0.2,3,70,5064.225062907398,0.828285714285714,0.8111428571428572,0.003350534439086914
103,0.2,3,80,4837.707307761716,0.8267500000000005,0.8022499999999999,0.003524000644683838
104,0.2,3,90,4823.535700587223,0.8212222222222227,0.8055555555555556,0.0037497520446777345
105,0.2,3,100,4849.235252621368,0.8188999999999997,0.8137999999999999,0.003827841281890869
106,0.2,3,110,4750.369184718971,0.8172727272727278,0.8037272727272727,0.003910477161407471
107,0.2,3,120,4649.685578011364,0.8145833333333334,0.8004166666666667,0.004079325199127197
108,0.2,3,130,4634.061059889322,0.8141538461538462,0.8018461538461535,0.004151203632354736
109,0.2,3,140,4711.871014094981,0.8130714285714297,0.8081428571428576,0.004410872459411621
110,0.2,3,150,4517.277091445221,0.8117999999999995,0.8004666666666665,0.00449437141418457
111,0.2,3,160,4643.892422749663,0.8115000000000004,0.8038124999999997,0.004599103927612305
112,0.2,3,170,4722.085664275455,0.8107058823529417,0.8027058823529413,0.004764494895935059
113,0.2,3,180,4494.768406577055,0.8089444444444455,0.7910000000000003,0.004978258609771729
114,0.2,3,190,4604.921440090922,0.8088947368421056,0.8036315789473685,0.0050202679634094236
115,0.2,3,200,4475.800031422089,0.8086500000000008,0.7926500000000003,0.0050742697715759275
116,0.2,3,210,4587.77433853503,0.8081904761904762,0.8005714285714283,0.005238425731658935
117,0.2,3,220,4564.860473360828,0.8081363636363637,0.8061818181818182,0.0053441524505615234
118,0.2,3,230,4530.415056462692,0.8079565217391287,0.8036521739130431,0.0054067492485046385
119,0.2,3,240,4577.1233577703315,0.8074999999999993,0.8034583333333336,0.005483658313751221
120,0.2,3,250,4501.793734299396,0.8073200000000006,0.80116,0.005670101642608643
121,0.2,3,260,4450.362642920244,0.8064999999999993,0.7996153846153846,0.005729289054870606
122,0.2,3,270,4504.012123329713,0.8064814814814824,0.7978148148148145,0.006023838520050049
123,0.2,3,280,4487.3574248173,0.8062142857142862,0.7992500000000006,0.0061023211479187016
124,0.2,3,290,4513.021431058742,0.805689655172413,0.8022758620689658,0.0061728286743164065
125,0.2,3,300,4536.945743254781,0.8058666666666666,0.8020333333333335,0.006305258274078369
126,0.2,3,310,4462.902730174648,0.8057096774193547,0.8011290322580649,0.006381700038909912
127,0.2,3,320,4554.097241686296,0.8054062500000003,0.8060312499999998,0.006493706703186036
128,0.2,3,330,4537.624815872329,0.8053939393939399,0.8024545454545453,0.0066333341598510745
129,0.2,3,340,4469.022828179411,0.804970588235295,0.7979117647058824,0.00672814130783081
130,0.2,3,350,4537.725089744467,0.8050571428571436,0.8054857142857142,0.006858773231506347
131,0.2,3,360,4412.392322294931,0.8050555555555556,0.7979722222222219,0.006904010772705078
132,0.2,3,370,4447.122076772634,0.8047567567567567,0.7986486486486488,0.007031745910644531
133,0.2,3,380,4475.972711425908,0.8047894736842113,0.7984210526315785,0.007147974967956543
134,0.2,3,390,4499.80747068004,0.8045128205128208,0.801230769230769,0.007265262603759766
135,0.2,3,400,4485.672298150581,0.8043000000000002,0.8009750000000004,0.007490959167480469
136,0.2,3,410,4505.849698091857,0.8042926829268296,0.8017560975609755,0.007450723648071289
137,0.2,3,420,4466.83615292255,0.8040952380952384,0.8011428571428574,0.007535359859466553
138,0.2,3,430,4486.40453141179,0.8039302325581396,0.8013255813953488,0.007636208534240723
139,0.2,3,440,4425.228543962677,0.8038181818181809,0.7975227272727274,0.007778427600860596
140,0.2,3,450,4433.088980572004,0.8037999999999995,0.8004666666666665,0.007833096981048584
141,0.2,3,460,4474.520058131221,0.803739130434781,0.7987608695652167,0.008008649349212646
142,0.2,3,470,4433.413235033302,0.8034680851063826,0.7995531914893614,0.008151595592498779
143,0.2,3,480,4421.792083343623,0.8032916666666662,0.8000416666666668,0.00824702024459839
144,0.2,3,490,4471.672303230151,0.8034489795918363,0.8021428571428569,0.0082712984085083
145,0.2,3,500,4473.512790401024,0.8035200000000008,0.8021800000000006,0.008412764072418213
146,0.2,3,510,4441.650217252652,0.8034705882352939,0.8042156862745099,0.008520047664642334
147,0.2,3,520,4376.037043776585,0.8030192307692298,0.7961153846153846,0.008556933403015136
148,0.2,3,530,4445.181988168525,0.8030754716981143,0.7985471698113206,0.008776624202728272
149,0.2,3,540,4416.982974368357,0.8033333333333331,0.800388888888889,0.00888256311416626
150,0.2,3,550,4379.495297932047,0.8032181818181816,0.7953818181818181,0.008946807384490966
151,0.2,3,560,4431.231117973253,0.802857142857143,0.8003392857142856,0.009146533012390136
152,0.2,3,570,4420.523293838863,0.8030701754385972,0.801122807017544,0.009178879261016846
153,0.2,3,580,4414.393914006834,0.8028275862068955,0.8001034482758621,0.009261503219604492
154,0.2,3,590,4438.050043279114,0.8029152542372878,0.8001694915254237,0.009476406574249268
155,0.2,3,600,4427.499203599431,0.8024999999999998,0.7992666666666668,0.00959995985031128
156,0.2,3,610,4421.345401488251,0.8028196721311484,0.7990655737704919,0.009668557643890381
157,0.2,3,620,4471.188071229976,0.8027096774193545,0.8006290322580645,0.009797377586364746
158,0.2,3,630,4419.2070915479135,0.8024444444444445,0.8001746031746034,0.009854500293731689
159,0.2,3,640,4472.977948234204,0.8025625000000005,0.8040625,0.010031037330627442
160,0.2,3,650,4414.433527082413,0.8025999999999999,0.7967076923076921,0.010249114036560059
161,0.2,3,660,4442.689330637563,0.8025606060606059,0.8005909090909092,0.01037550687789917
162,0.2,3,670,4445.746160438506,0.8023432835820903,0.8006417910447762,0.010409162044525147
163,0.2,3,680,4438.735521165372,0.8024852941176469,0.8006764705882355,0.010499906539916993
164,0.2,3,690,4404.53007106407,0.8024927536231868,0.7987971014492744,0.010588300228118897
165,0.2,3,700,4414.3483959489295,0.8023714285714294,0.7963857142857143,0.010710816383361816
166,0.2,3,710,4437.76153131222,0.8023943661971825,0.800549295774648,0.010794064998626708
167,0.2,3,720,4444.30677289163,0.8024999999999998,0.8012638888888892,0.01101614475250244
168,0.2,3,730,4441.906004656324,0.8022191780821918,0.7997534246575344,0.01104074478149414
169,0.2,3,740,4402.958499096553,0.8022297297297301,0.7998918918918919,0.011150743961334229
170,0.2,3,750,4401.397150063702,0.8021066666666663,0.7995733333333334,0.011267251968383789
171,0.2,3,760,4454.273370053033,0.8022500000000005,0.8022368421052629,0.011401944160461426
172,0.2,3,770,4501.669704204973,0.8021298701298695,0.8059480519480516,0.011437578201293945
173,0.2,3,780,4418.29576640783,0.8022307692307706,0.7985641025641024,0.011663005352020264
174,0.2,3,790,4414.0372614098505,0.8020253164556972,0.7969620253164558,0.01180861234664917
175,0.2,3,800,4357.232679522508,0.8022249999999999,0.7964499999999998,0.011897437572479248
176,0.2,3,810,4421.001414705383,0.8020493827160488,0.8030123456790124,0.011988866329193115
177,0.2,3,820,4432.838155296895,0.8021341463414633,0.8014146341463416,0.012071049213409424
178,0.2,3,830,4441.232981538622,0.8019879518072291,0.8016144578313252,0.012174837589263916
179,0.2,3,840,4409.068216846368,0.8021547619047621,0.8005952380952379,0.012270870208740235
180,0.2,3,850,4414.8282598762235,0.8021882352941178,0.8019999999999999,0.012454111576080323
181,0.2,3,860,4443.713085520438,0.8019534883720933,0.8010116279069766,0.01247412919998169
182,0.2,3,870,4442.373764306823,0.8018965517241388,0.8011954022988509,0.01256274938583374
183,0.2,3,880,4429.717976114751,0.8018977272727272,0.8018068181818181,0.012772970199584961
184,0.2,3,890,4410.175200298315,0.8019325842696614,0.8002022471910101,0.01280954122543335
185,0.2,3,900,4429.5293446114565,0.8018555555555558,0.8011888888888887,0.012890851497650147
186,0.2,3,910,4421.677715592737,0.8019230769230766,0.8010659340659341,0.013161776065826416
187,0.2,3,920,4428.44660689088,0.8017826086956513,0.7984782608695646,0.013203601837158203
188,0.2,3,930,4443.440629307511,0.8017634408602151,0.800010752688172,0.013307030200958253
189,0.2,3,940,4424.510866390779,0.8017340425531916,0.8002765957446808,0.013419344425201415
190,0.2,3,950,4409.7565627827,0.8017789473684216,0.8012947368421053,0.01356043815612793
191,0.2,3,960,4398.8366669767165,0.801875,0.8015520833333329,0.01373199701309204
192,0.2,3,970,4400.604997378766,0.8017835051546396,0.7983298969072166,0.0137679123878479
193,0.2,3,980,4440.380890482633,0.8019183673469388,0.8032346938775512,0.01387824296951294
194,0.2,3,990,4401.9012671128285,0.801676767676768,0.7975050505050504,0.013994991779327393
195,0.2,3,1000,4420.8533261043685,0.8016700000000004,0.7965900000000004,0.014093546867370606
196,0.2,3,1010,4438.106503643015,0.8015247524752476,0.8005346534653464,0.01419121503829956
197,0.2,3,1020,4404.2913695669795,0.8016274509803923,0.8002058823529413,0.014260120391845703
198,0.2,3,1030,4397.178571580859,0.8016310679611656,0.7981359223300971,0.01439286470413208
199,0.2,3,1040,4390.896257441059,0.8017403846153833,0.8014999999999997,0.014608819484710694
200,0.2,4,50,283538.0943877854,0.8567999999999999,0.8271999999999998,0.004607298374176025
201,0.2,4,60,255732.79306413716,0.8438333333333325,0.8128333333333333,0.004685549736022949
202,0.2,4,70,263652.4256738922,0.8384285714285709,0.8248571428571425,0.004966840744018554
203,0.2,4,80,251568.1959745715,0.834375,0.8116250000000003,0.004922041893005371
204,0.2,4,90,236406.01713866566,0.8268888888888891,0.8094444444444443,0.005330564975738525
205,0.2,4,100,231824.09769645933,0.8256999999999999,0.8096000000000002,0.005578005313873291
206,0.2,4,110,225664.3208969543,0.8211818181818183,0.8087272727272729,0.0056056356430053715
207,0.2,4,120,220703.38909877892,0.8199166666666673,0.7978333333333333,0.005778560638427735
208,0.2,4,130,229205.5425463074,0.8180000000000005,0.8063846153846151,0.005995345115661621
209,0.2,4,140,220323.11848649883,0.816000000000001,0.7962857142857145,0.006106481552124023
210,0.2,4,150,225136.92962342742,0.8163333333333324,0.8063999999999997,0.0065152978897094725
211,0.2,4,160,223062.61960581786,0.8146874999999999,0.8025625,0.006497459411621094
212,0.2,4,170,220771.11695511133,0.813529411764706,0.803764705882353,0.006640927791595459
213,0.2,4,180,220187.58371228768,0.8121111111111118,0.7972222222222217,0.00688673734664917
214,0.2,4,190,219979.21361536998,0.8117368421052636,0.8023157894736842,0.006951806545257569
215,0.2,4,200,219573.00519110906,0.8105500000000008,0.8043499999999998,0.007091004848480225
216,0.2,4,210,217788.60744976628,0.8108571428571433,0.8049047619047616,0.007382183074951172
217,0.2,4,220,212613.26399406433,0.8095909090909091,0.7987727272727273,0.007469375133514405
218,0.2,4,230,213123.22938139152,0.8086521739130417,0.8029565217391301,0.007616608142852783
219,0.2,4,240,219868.0960846306,0.8101249999999997,0.8034583333333332,0.007719583511352539
220,0.2,4,250,210848.96885171102,0.8086000000000007,0.7993600000000002,0.007851004600524902
221,0.2,4,260,212544.30984696205,0.8082307692307689,0.8011538461538464,0.007955873012542724
222,0.2,4,270,211711.38190487135,0.8084814814814821,0.799740740740741,0.008116052150726319
223,0.2,4,280,213992.50751124468,0.8079285714285721,0.7970000000000002,0.008269023895263673
224,0.2,4,290,218497.28059652238,0.8074137931034475,0.8071724137931036,0.008368425369262696
225,0.2,4,300,212098.7017873383,0.8070333333333335,0.8024666666666669,0.008482835292816161
226,0.2,4,310,213504.4500517096,0.8074516129032265,0.8053548387096773,0.008825123310089111
227,0.2,4,320,216735.7393558631,0.8067187500000002,0.8053125000000003,0.00894597291946411
228,0.2,4,330,214539.89781089715,0.8070909090909097,0.8037878787878783,0.009036626815795899
229,0.2,4,340,210606.26564079712,0.806411764705883,0.7994705882352945,0.00933751106262207
230,0.2,4,350,212071.02301016293,0.8059428571428577,0.8031142857142857,0.00941293478012085
231,0.2,4,360,215721.1538898183,0.8063888888888892,0.8033055555555555,0.0095351243019104
232,0.2,4,370,214286.8486378651,0.8058918918918916,0.7989729729729729,0.009724006652832032
233,0.2,4,380,210483.04345052424,0.8057631578947375,0.7966315789473686,0.009859981536865235
234,0.2,4,390,216090.6506112468,0.8058205128205127,0.8023333333333333,0.009983339309692384
235,0.2,4,400,212904.99542420547,0.8057750000000002,0.8031500000000001,0.010121099948883057
236,0.2,4,410,209952.23860113331,0.8050243902439033,0.7986341463414633,0.010234301090240478
237,0.2,4,420,208375.92079552446,0.805071428571429,0.7967619047619046,0.010338129997253418
238,0.2,4,430,214737.90465526198,0.8050465116279067,0.802162790697674,0.01045436143875122
239,0.2,4,440,211769.6776945338,0.8047272727272728,0.802295454545454,0.010756845474243165
240,0.2,4,450,209106.17200264437,0.8048666666666661,0.8017555555555554,0.010834228992462159
241,0.2,4,460,212808.57145863067,0.8046086956521722,0.8009999999999993,0.01094930648803711
242,0.2,4,470,210966.4913726889,0.8048085106382978,0.8012127659574466,0.011214027404785156
243,0.2,4,480,210907.13412911235,0.8044583333333328,0.8022708333333335,0.011398837566375733
244,0.2,4,490,212819.88015611877,0.8040612244897958,0.8028775510204079,0.011475012302398682
245,0.2,4,500,212332.02650604286,0.8039400000000007,0.8035399999999998,0.011651897430419922
246,0.2,4,510,210892.92252849147,0.8041764705882349,0.80356862745098,0.011759810447692871
247,0.2,4,520,208102.7049201677,0.8042115384615375,0.7972115384615384,0.011843411922454835
248,0.2,4,530,213567.6987195042,0.8040188679245293,0.8065283018867927,0.011929695606231689
249,0.2,4,540,214011.56415315333,0.803851851851852,0.8031111111111114,0.012058184146881104
250,0.2,4,550,208361.0332863325,0.8037454545454545,0.8023454545454546,0.012156829833984376
251,0.2,4,560,209329.82647875167,0.8036428571428571,0.7983035714285713,0.012356340885162354
252,0.2,4,570,208513.6207921099,0.8036315789473691,0.8011052631578949,0.012693045139312744
253,0.2,4,580,209594.07553572822,0.8037241379310334,0.7986724137931037,0.012842667102813721
254,0.2,4,590,207147.61012799342,0.8035423728813559,0.7990169491525423,0.012920973300933837
255,0.2,4,600,213604.34777671698,0.8035666666666665,0.8051833333333336,0.013044195175170898
256,0.2,4,610,210664.81455753304,0.8034426229508201,0.8008688524590165,0.013245375156402587
257,0.2,4,620,209370.51280353134,0.803177419354839,0.7999193548387094,0.01331878662109375
258,0.2,4,630,209024.6773494401,0.8033968253968251,0.8012698412698412,0.013576147556304931
259,0.2,4,640,207617.2235558388,0.8030468750000002,0.7990312500000002,0.013751776218414306
260,0.2,4,650,209554.27913941286,0.8032769230769232,0.8002923076923077,0.013874907493591309
261,0.2,4,660,208749.54195108303,0.8031515151515145,0.8020606060606059,0.013996238708496095
262,0.2,4,670,208504.75103759614,0.8031940298507468,0.7983283582089551,0.014135818481445312
263,0.2,4,680,208741.28016192216,0.803132352941176,0.8003676470588234,0.014265780448913573
264,0.2,4,690,208847.04974380706,0.8029565217391288,0.799391304347825,0.014615581035614014
265,0.2,4,700,210166.20612941947,0.8031571428571431,0.8003000000000001,0.014797890186309814
266,0.2,4,710,209328.13084134526,0.8028309859154923,0.8014225352112676,0.014853808879852295
267,0.2,4,720,206766.7131368035,0.8029999999999995,0.7963333333333332,0.015151336193084716
268,0.2,4,730,210363.07089859422,0.8027397260273973,0.8010273972602739,0.015274693965911865
269,0.2,4,740,207872.8854779161,0.8029594594594596,0.7977702702702706,0.015357069969177246
270,0.2,4,750,208925.32011612385,0.8027199999999998,0.8019200000000001,0.015622372627258302
271,0.2,4,760,209470.15291143718,0.802763157894737,0.8021447368421053,0.015682303905487062
272,0.2,4,770,206498.75236592244,0.8027012987012978,0.8009220779220777,0.01573620557785034
273,0.2,4,780,208446.95501140563,0.8026025641025651,0.7995000000000003,0.015964646339416504
274,0.2,4,790,208452.4879446136,0.8026202531645579,0.8004556962025317,0.016040565967559813
275,0.2,4,800,209443.01305636202,0.8026124999999995,0.8026500000000002,0.01632991075515747
276,0.2,4,810,207102.35634150583,0.8026296296296294,0.7998395061728398,0.0162847638130188
277,0.2,4,820,209269.71301893968,0.8024999999999995,0.8009512195121957,0.016609518527984618
278,0.2,4,830,208886.5621829041,0.8024457831325305,0.7988795180722892,0.016780190467834473
279,0.2,4,840,208303.1158043291,0.8022857142857143,0.7982500000000001,0.016931798458099365
280,0.2,4,850,208640.15425582736,0.8024470588235292,0.8007529411764703,0.017056002616882324
281,0.2,4,860,205727.15564428177,0.8023837209302331,0.797232558139535,0.01708873987197876
282,0.2,4,870,206973.0069267481,0.80228735632184,0.7981839080459768,0.017320389747619628
283,0.2,4,880,207777.4223442128,0.8022613636363636,0.7990568181818182,0.01760892629623413
284,0.2,4,890,206907.6164614336,0.8023707865168523,0.7994494382022462,0.017686009407043457
285,0.2,4,900,209480.583091804,0.8022888888888889,0.8005999999999996,0.01782317876815796
286,0.2,4,910,210311.57108044394,0.8024395604395602,0.8014175824175825,0.017939784526824952
287,0.2,4,920,209292.98864091944,0.802304347826086,0.8016630434782606,0.01802635669708252
288,0.2,4,930,205819.6825651367,0.8023225806451612,0.7970537634408602,0.01816479682922363
289,0.2,4,940,209247.83420871376,0.8022553191489358,0.8011382978723404,0.018375656604766845
290,0.2,4,950,208165.6662899977,0.8021789473684217,0.8017157894736845,0.018652637004852295
291,0.2,4,960,208673.740237361,0.8021562499999999,0.8020729166666666,0.01894582748413086
292,0.2,4,970,207118.3922500582,0.8022371134020618,0.8005360824742265,0.01894113063812256
293,0.2,4,980,208595.1272481498,0.8019897959183677,0.799510204081633,0.019027032852172852
294,0.2,4,990,207459.03614491408,0.8022727272727275,0.7999898989898991,0.019221291542053223
295,0.2,4,1000,208674.20008127316,0.8021700000000004,0.8006900000000005,0.019366633892059327
296,0.2,4,1010,207950.33937319033,0.8021683168316831,0.7980990099009905,0.019442100524902344
297,0.2,4,1020,208411.9480406194,0.8021176470588235,0.8029607843137253,0.019605374336242674
298,0.2,4,1030,210254.41690808118,0.8020291262135928,0.8014466019417477,0.01972656011581421
299,0.2,4,1040,206235.75991302807,0.8021442307692296,0.7986153846153843,0.019944188594818116
300,0.2,5,50,18804859.894729234,0.8616000000000004,0.8294,0.0058270263671875
301,0.2,5,60,17452902.54942806,0.8544999999999996,0.8153333333333335,0.005928125381469727
302,0.2,5,70,16714305.863899399,0.8449999999999998,0.8214285714285714,0.006487958431243897
303,0.2,5,80,15268411.721575612,0.8390000000000002,0.809125,0.006427392959594726
304,0.2,5,90,15005774.356317025,0.8337777777777776,0.8071111111111113,0.006731371879577636
305,0.2,5,100,14731106.114758484,0.8305999999999998,0.8013000000000002,0.007248902320861816
306,0.2,5,110,14485754.02623138,0.8243636363636366,0.8063636363636363,0.007356297969818115
307,0.2,5,120,14548005.681533735,0.824166666666667,0.8102499999999999,0.00751593828201294
308,0.2,5,130,14149478.666449284,0.8220000000000005,0.8019230769230764,0.007668633460998536
309,0.2,5,140,14241502.353277912,0.8208571428571431,0.8122142857142858,0.007774295806884765
