,alpha,n_dim,n_scores,coverage_vol,coverage_cal,coverage_test,runtime
79,0.2,2,840,132.0166141632038,0.8022142857142854,0.8042976190476189,0.000676732063293457
80,0.2,2,850,132.45448522211868,0.8040941176470586,0.8016823529411766,0.0006787729263305664
81,0.2,2,860,131.3564545609536,0.8006046511627904,0.7977790697674416,0.0006673049926757813
82,0.2,2,870,133.05338833416144,0.8028160919540231,0.8002298850574715,0.000681617259979248
83,0.2,2,880,130.98847247449416,0.8012045454545454,0.7983863636363637,0.0006806063652038574
84,0.2,2,890,132.63501016448717,0.8030786516853923,0.8021460674157294,0.0006845402717590332
85,0.2,2,900,132.17967844223074,0.8006444444444442,0.8010222222222221,0.000683591365814209
86,0.2,2,910,132.08801880356242,0.8017142857142855,0.8000879120879121,0.0006744813919067383
87,0.2,2,920,132.04570657930054,0.8033586956521732,0.8012608695652171,0.0006882619857788086
88,0.2,2,930,130.2110091256073,0.7998494623655915,0.7945483870967744,0.0006873464584350586
89,0.2,2,940,132.1213263818843,0.8006808510638298,0.8007234042553191,0.0006915402412414551
90,0.2,2,950,131.9912004219692,0.802347368421052,0.8002105263157894,0.0006791329383850097
91,0.2,2,960,132.37957849853453,0.8017499999999997,0.801208333333333,0.0007034182548522949
92,0.2,2,970,131.85949695011578,0.8001752577319585,0.7988865979381443,0.0006945061683654785
93,0.2,2,980,131.30963925623664,0.8008163265306121,0.7983673469387754,0.0006884050369262696
94,0.2,2,990,130.83569717048772,0.801626262626262,0.8007373737373734,0.0007011556625366211
95,0.2,2,1000,130.8092611195995,0.7999800000000001,0.7969600000000002,0.0006979846954345703
96,0.2,2,1010,132.10991268112534,0.8037722772277227,0.8014950495049509,0.0007026243209838867
97,0.2,2,1020,132.08096867059064,0.8026176470588237,0.8021568627450985,0.0007046198844909668
98,0.2,2,1030,132.50694826836488,0.8017766990291261,0.8021747572815541,0.0006913375854492187
99,0.2,2,1040,131.07261587767442,0.8016249999999995,0.7986346153846158,0.0007093906402587891
100,0.2,3,50,5745.227527165718,0.8368000000000003,0.8059999999999996,0.0005613136291503907
101,0.2,3,60,5452.793145655534,0.8311666666666666,0.8045000000000002,0.0005589675903320313
102,0.2,3,70,5454.979373913044,0.8345714285714284,0.8172857142857144,0.0005693912506103515
103,0.2,3,80,5028.04438525428,0.8183750000000002,0.7936250000000002,0.0005910015106201172
104,0.2,3,90,5069.533919499288,0.8216666666666661,0.8036666666666666,0.0006020474433898926
105,0.2,3,100,5119.158119017783,0.8223999999999998,0.8201999999999995,0.0005848097801208496
106,0.2,3,110,4858.735204857257,0.8141818181818182,0.7996363636363636,0.0005933952331542969
107,0.2,3,120,4853.309155064508,0.8162499999999997,0.8035000000000002,0.0005860447883605957
108,0.2,3,130,4766.1766525167295,0.8114615384615381,0.8001538461538459,0.0006156063079833984
109,0.2,3,140,4868.2117899210125,0.8162857142857146,0.8086428571428574,0.000608823299407959
110,0.2,3,150,4675.219656493796,0.8143333333333335,0.8041333333333337,0.0006185674667358399
111,0.2,3,160,4755.586176999706,0.8123749999999995,0.7987500000000002,0.0006112837791442871
112,0.2,3,170,4791.668083004513,0.8111176470588234,0.8038235294117648,0.0005975866317749024
113,0.2,3,180,4755.614350114725,0.8132222222222224,0.7993888888888888,0.000596458911895752
114,0.2,3,190,4699.997922069045,0.8085789473684213,0.798842105263158,0.0006029391288757324
115,0.2,3,200,4533.698699298629,0.8061500000000007,0.7931000000000004,0.000607306957244873
116,0.2,3,210,4702.812248932027,0.8093809523809524,0.8003809523809526,0.0005978512763977051
117,0.2,3,220,4645.467831176744,0.8059090909090911,0.8074545454545451,0.0005935788154602051
118,0.2,3,230,4586.122797634922,0.8064782608695645,0.8032608695652168,0.0006357336044311524
119,0.2,3,240,4700.234603719177,0.8105833333333333,0.8066666666666664,0.0006434941291809083
120,0.2,3,250,4444.374367155491,0.8009599999999998,0.7937599999999999,0.0006179642677307129
121,0.2,3,260,4437.411143172212,0.8034230769230775,0.7958461538461539,0.0006416511535644532
122,0.2,3,270,4532.526791767795,0.8055555555555557,0.7971111111111113,0.0006303930282592773
123,0.2,3,280,4610.870597832868,0.8081785714285715,0.8032142857142859,0.0006319546699523926
124,0.2,3,290,4631.253445841095,0.8087931034482757,0.8053448275862073,0.0006199431419372559
125,0.2,3,300,4576.207632944195,0.8052999999999997,0.8005666666666669,0.0006371927261352539
126,0.2,3,310,4473.437688914654,0.8026774193548388,0.7984838709677419,0.0006330180168151856
127,0.2,3,320,4623.684344005421,0.80553125,0.8082187499999998,0.0006207585334777832
128,0.2,3,330,4588.566356651736,0.8055151515151513,0.8039090909090912,0.000638575553894043
129,0.2,3,340,4523.7745788866405,0.8053529411764706,0.7985588235294121,0.0006285285949707031
130,0.2,3,350,4572.763175578123,0.8036571428571427,0.8023142857142855,0.0006559133529663086
131,0.2,3,360,4412.013897856072,0.8019166666666669,0.7941666666666671,0.0006361603736877441
132,0.2,3,370,4450.985074127513,0.8038918918918923,0.7969189189189188,0.0006488823890686035
133,0.2,3,380,4508.900985783449,0.8045526315789476,0.796578947368421,0.0006494283676147461
134,0.2,3,390,4627.888035754292,0.808230769230769,0.8067179487179483,0.000666050910949707
135,0.2,3,400,4455.6286528523415,0.7995999999999998,0.7970750000000001,0.0006706452369689941
136,0.2,3,410,4618.023768343679,0.8069756097560977,0.8058048780487809,0.0006525731086730957
137,0.2,3,420,4529.048647417198,0.8050476190476195,0.8036428571428573,0.0006700754165649414
138,0.2,3,430,4463.4340653904,0.7995813953488373,0.798558139534884,0.0006768131256103516
139,0.2,3,440,4494.926668302841,0.8047272727272727,0.7991363636363633,0.0006963181495666504
140,0.2,3,450,4475.290525651772,0.8046666666666666,0.7991777777777774,0.0006779098510742188
141,0.2,3,460,4502.907265899023,0.8034999999999988,0.7985434782608689,0.0007081437110900879
142,0.2,3,470,4466.041109832911,0.8034680851063827,0.7982765957446809,0.0006892013549804687
143,0.2,3,480,4492.174111400311,0.8046458333333334,0.8011666666666667,0.0007069993019104004
144,0.2,3,490,4447.547303779602,0.7994693877551023,0.7980612244897958,0.0006954789161682129
145,0.2,3,500,4467.228762803593,0.8016200000000001,0.8004799999999999,0.0007027053833007813
146,0.2,3,510,4469.560160687109,0.8022745098039217,0.8028235294117648,0.0007034850120544434
147,0.2,3,520,4413.168891530396,0.8022692307692308,0.7966346153846152,0.0007225203514099121
148,0.2,3,530,4467.6116906785355,0.8014905660377363,0.7989056603773583,0.0007287335395812989
149,0.2,3,540,4511.17333009107,0.8061666666666669,0.803240740740741,0.0007330441474914551
150,0.2,3,550,4447.384650053527,0.8044,0.7965454545454546,0.0007404327392578125
151,0.2,3,560,4483.5187821409045,0.8037857142857144,0.802214285714286,0.0007389569282531738
152,0.2,3,570,4493.313204596267,0.8050350877192984,0.8039824561403514,0.0007516956329345703
153,0.2,3,580,4475.584118808048,0.8048448275862072,0.8016034482758623,0.0007443475723266602
154,0.2,3,590,4460.28850827788,0.8026101694915251,0.7993050847457627,0.000739588737487793
155,0.2,3,600,4483.189826098839,0.8036499999999998,0.8003833333333339,0.000728151798248291
156,0.2,3,610,4454.833864394925,0.8032459016393445,0.7987868852459016,0.000750424861907959
157,0.2,3,620,4519.4352532443245,0.8036774193548386,0.8014999999999999,0.0007707166671752929
158,0.2,3,630,4428.335167743857,0.8015873015873012,0.7996825396825398,0.0007248878479003906
159,0.2,3,640,4495.3926455002875,0.8023906250000001,0.8044843749999996,0.0007330560684204101
160,0.2,3,650,4436.0233931763105,0.8014153846153844,0.7972461538461534,0.0007432007789611816
161,0.2,3,660,4483.4591224511105,0.8023181818181817,0.8014090909090906,0.000759282112121582
162,0.2,3,670,4494.016255791458,0.8037164179104482,0.8011791044776119,0.0007465362548828125
163,0.2,3,680,4458.25403020678,0.8024411764705881,0.7996911764705885,0.0007563614845275879
164,0.2,3,690,4405.1048366612395,0.8016956521739123,0.7985217391304339,0.000757451057434082
165,0.2,3,700,4439.694719391546,0.8025571428571427,0.7969714285714288,0.0007620048522949219
166,0.2,3,710,4452.902081004997,0.8022535211267605,0.7997042253521128,0.0007658720016479493
167,0.2,3,720,4439.689009974066,0.8010277777777778,0.8000833333333333,0.0007615613937377929
168,0.2,3,730,4518.3931366316965,0.8050410958904105,0.8015068493150688,0.0007552862167358399
169,0.2,3,740,4406.707976194354,0.8019999999999997,0.799162162162162,0.000754852294921875
170,0.2,3,750,4457.54663431244,0.8037599999999999,0.8005466666666662,0.000795743465423584
171,0.2,3,760,4452.1559274299725,0.801526315789474,0.8003684210526315,0.0007693696022033691
172,0.2,3,770,4516.686772225938,0.8015714285714287,0.8058311688311691,0.0007713842391967774
173,0.2,3,780,4370.191823324909,0.798564102564103,0.7951282051282057,0.0008039498329162598
174,0.2,3,790,4444.4442704080875,0.801835443037975,0.7980379746835443,0.0007999539375305176
175,0.2,3,800,4385.629732592325,0.8023875000000001,0.7972125000000002,0.0007733225822448731
176,0.2,3,810,4421.961559509695,0.8012098765432097,0.8015555555555559,0.0008098936080932617
177,0.2,3,820,4477.022085100861,0.8034512195121951,0.8016829268292684,0.0008021926879882812
178,0.2,3,830,4432.057141964036,0.8007590361445786,0.7998433734939759,0.0007940053939819336
179,0.2,3,840,4463.58637734555,0.8032023809523807,0.8025833333333332,0.000779731273651123
180,0.2,3,850,4446.853920303082,0.8029294117647059,0.8029058823529411,0.0008231186866760254
181,0.2,3,860,4509.203090474447,0.8038139534883716,0.8032558139534887,0.0008098721504211426
182,0.2,3,870,4470.208073626286,0.8022413793103452,0.8007126436781609,0.0007955265045166015
183,0.2,3,880,4474.733814106649,0.8028863636363639,0.8031022727272724,0.000815286636352539
184,0.2,3,890,4417.136469935267,0.8010674157303364,0.799303370786516,0.000816044807434082
185,0.2,3,900,4473.259281547851,0.8031999999999998,0.8031333333333335,0.0008108806610107422
186,0.2,3,910,4440.359089769738,0.8024945054945053,0.8008901098901099,0.0008185172080993653
187,0.2,3,920,4438.812662685408,0.8018260869565212,0.797902173913043,0.0008233618736267089
188,0.2,3,930,4441.560153751208,0.8005698924731179,0.7988709677419351,0.0008199501037597656
189,0.2,3,940,4438.161946007447,0.8018404255319151,0.7995212765957446,0.0008282661437988281
190,0.2,3,950,4455.683512918862,0.8030000000000004,0.8020947368421057,0.0007994580268859863
191,0.2,3,960,4379.153324112387,0.7999062499999998,0.799864583333333,0.0008249068260192871
192,0.2,3,970,4410.202352680993,0.8007113402061851,0.7973298969072166,0.0008304262161254883
193,0.2,3,980,4440.733020225925,0.8005408163265308,0.8016326530612247,0.0008365654945373535
194,0.2,3,990,4427.124937473615,0.8026363636363638,0.7986666666666663,0.0008175849914550781
195,0.2,3,1000,4433.985458462159,0.8022800000000001,0.7968900000000001,0.0008193850517272949
196,0.2,3,1010,4446.608951649599,0.8011980198019802,0.8000792079207926,0.0008412742614746094
197,0.2,3,1020,4393.013076530009,0.8001176470588238,0.7990588235294122,0.0008162760734558106
198,0.2,3,1030,4425.674658285206,0.8021844660194176,0.7980679611650484,0.0008408355712890625
199,0.2,3,1040,4404.993804511402,0.802076923076923,0.8010096153846156,0.0008597588539123536
200,0.2,4,50,321934.35272071924,0.8544000000000005,0.8281999999999995,0.0008085775375366211
201,0.2,4,60,275142.45302417193,0.8384999999999995,0.8016666666666665,0.0008104801177978516
202,0.2,4,70,274666.30667745636,0.8304285714285717,0.8157142857142853,0.0008125901222229004
203,0.2,4,80,259172.0255805233,0.8287500000000001,0.8057500000000001,0.0007872462272644043
204,0.2,4,90,254934.84920821968,0.8219999999999998,0.8037777777777777,0.0008203125
205,0.2,4,100,241448.15713188887,0.8238999999999997,0.8039000000000003,0.0008202743530273438
206,0.2,4,110,236831.19111290298,0.8189090909090909,0.8025454545454547,0.0008218145370483399
207,0.2,4,120,240742.54695110858,0.8208333333333334,0.8009999999999998,0.0008238744735717773
208,0.2,4,130,232523.31445720437,0.809769230769231,0.8007692307692308,0.0008241868019104004
209,0.2,4,140,234604.029675921,0.820214285714286,0.797571428571429,0.000825498104095459
210,0.2,4,150,234592.58940172198,0.8171333333333333,0.8095333333333332,0.0008272171020507812
211,0.2,4,160,226493.17467620198,0.8100624999999999,0.7999375000000003,0.0008282279968261719
212,0.2,4,170,221408.17616697177,0.8078823529411764,0.799235294117647,0.0008322596549987793
213,0.2,4,180,230360.69393756663,0.8148333333333335,0.8006666666666665,0.0008218169212341308
214,0.2,4,190,227544.1294525969,0.8118421052631578,0.8015789473684215,0.0008329892158508301
215,0.2,4,200,226052.43635879285,0.8094499999999998,0.8042999999999999,0.0008350396156311035
216,0.2,4,210,224162.5208684101,0.8091904761904759,0.8006666666666662,0.0008365130424499512
217,0.2,4,220,217291.88872691884,0.8085909090909085,0.7999090909090911,0.0008379960060119629
218,0.2,4,230,215590.52267862333,0.80591304347826,0.7991304347826085,0.0008432316780090332
219,0.2,4,240,217091.44956539705,0.8027083333333335,0.7961249999999996,0.0008421134948730469
220,0.2,4,250,216528.4064614523,0.8064799999999999,0.7980399999999996,0.0008347010612487792
221,0.2,4,260,218577.4601289178,0.810192307692308,0.8029615384615384,0.0008502101898193359
222,0.2,4,270,217462.01947355366,0.8091481481481481,0.801666666666667,0.0008484101295471191
223,0.2,4,280,214267.54108514788,0.8035000000000002,0.7945714285714287,0.0008513593673706055
224,0.2,4,290,221617.91674847424,0.8052413793103453,0.8043793103448273,0.0008509969711303711
225,0.2,4,300,214150.4959116402,0.8059333333333332,0.8013333333333332,0.0008540201187133789
226,0.2,4,310,211391.40763452393,0.8003548387096779,0.8003548387096773,0.0008552360534667968
227,0.2,4,320,216715.55546663716,0.80478125,0.8017499999999997,0.0008506369590759277
228,0.2,4,330,213934.6002789823,0.8027575757575757,0.8000606060606059,0.0008566737174987793
229,0.2,4,340,215303.46741671165,0.8050882352941177,0.7980294117647062,0.000859072208404541
230,0.2,4,350,217333.8506989564,0.8070857142857143,0.8050285714285716,0.0008605003356933593
231,0.2,4,360,218306.17099225672,0.8056666666666669,0.8028888888888891,0.0008622217178344727
232,0.2,4,370,219608.68209825328,0.8088108108108103,0.802,0.0008570432662963867
233,0.2,4,380,218304.6911828826,0.8086842105263159,0.7998684210526317,0.0008651900291442871
234,0.2,4,390,218489.034830666,0.8038717948717948,0.8018717948717948,0.0008641552925109864
235,0.2,4,400,214868.10250703,0.8050750000000002,0.8008750000000003,0.0008655166625976562
236,0.2,4,410,211915.43486757533,0.8038536585365855,0.7989268292682928,0.0008657073974609375
237,0.2,4,420,207632.41129558164,0.8012142857142863,0.7940952380952382,0.0008618688583374024
238,0.2,4,430,215918.0576509088,0.8041860465116278,0.7999767441860461,0.0008700013160705567
239,0.2,4,440,213048.37997728103,0.8043863636363636,0.7985681818181817,0.0008715152740478516
240,0.2,4,450,211477.9658388232,0.804355555555555,0.8012888888888883,0.0008723974227905273
241,0.2,4,460,216015.15330309301,0.8043478260869554,0.8005217391304343,0.0008721232414245605
242,0.2,4,470,219481.5764088116,0.8087021276595747,0.8050425531914892,0.0008744192123413086
243,0.2,4,480,212233.88997491013,0.8039374999999999,0.8015000000000003,0.0008676838874816894
244,0.2,4,490,216910.94420156657,0.8061224489795917,0.8047755102040816,0.0008779716491699219
245,0.2,4,500,211323.62375251844,0.8011399999999999,0.7993400000000003,0.0008786177635192871
246,0.2,4,510,212650.64714649916,0.802490196078431,0.8018235294117645,0.0008798265457153321
247,0.2,4,520,210883.89880094293,0.8036923076923078,0.7975192307692306,0.0008819246292114258
248,0.2,4,530,215044.62972551316,0.8024339622641515,0.805245283018868,0.0008758044242858886
249,0.2,4,540,215602.56667117495,0.8038703703703705,0.8022592592592598,0.0008829045295715332
250,0.2,4,550,209814.95638308235,0.8033272727272731,0.8011636363636366,0.0008836483955383301
251,0.2,4,560,209992.92330634285,0.8024464285714282,0.7971785714285714,0.000882565975189209
252,0.2,4,570,211653.24933671003,0.8055438596491227,0.8014912280701751,0.0008845973014831543
253,0.2,4,580,207513.0748838903,0.8004310344827583,0.7953793103448278,0.000888063907623291
254,0.2,4,590,211179.8691488451,0.8044915254237287,0.7998983050847464,0.0008903694152832031
255,0.2,4,600,216493.38603701658,0.8033833333333332,0.8059166666666665,0.0008933711051940918
256,0.2,4,610,214839.19965710092,0.8047377049180328,0.8019508196721311,0.0008911442756652832
257,0.2,4,620,209632.26139480097,0.8020806451612907,0.7980322580645162,0.0008876657485961914
258,0.2,4,630,210216.52350289014,0.8030634920634923,0.8003492063492061,0.0008970427513122558
259,0.2,4,640,211806.9490948949,0.8043593750000001,0.7996406250000001,0.0008970713615417481
260,0.2,4,650,213763.82170226797,0.8053692307692305,0.8021384615384614,0.0009015774726867675
261,0.2,4,660,212059.14798533393,0.8044696969696972,0.8042121212121213,0.0008975863456726074
262,0.2,4,670,209350.17898187388,0.8018805970149251,0.798283582089552,0.0009126830101013184
263,0.2,4,680,209548.90329331122,0.800735294117647,0.7991470588235299,0.0009042644500732422
264,0.2,4,690,211416.46044485449,0.8047246376811582,0.8002028985507235,0.0009018445014953614
265,0.2,4,700,212695.2593063329,0.8036571428571428,0.8011857142857147,0.0009046578407287597
266,0.2,4,710,212336.57818396765,0.8042394366197178,0.8020563380281687,0.0009068083763122558
267,0.2,4,720,208738.36569062126,0.8026388888888887,0.7967777777777775,0.0009083890914916992
268,0.2,4,730,210927.79648539342,0.8018356164383559,0.7997260273972603,0.0009118771553039551
269,0.2,4,740,208428.59048147112,0.802324324324324,0.7972702702702703,0.0009059834480285644
270,0.2,4,750,207342.1527136886,0.8004133333333333,0.7993333333333332,0.00091400146484375
271,0.2,4,760,209744.7261019161,0.801342105263158,0.8015526315789472,0.0009148049354553222
272,0.2,4,770,205921.76624029648,0.8001688311688313,0.7992727272727268,0.0009126424789428711
273,0.2,4,780,206259.49022749477,0.799846153846154,0.7965128205128204,0.000915067195892334
274,0.2,4,790,208217.65040771672,0.8013797468354433,0.7991139240506329,0.000918571949005127
275,0.2,4,800,209432.39334484114,0.8005999999999998,0.8011000000000001,0.0009207963943481445
276,0.2,4,810,209366.60907835345,0.8033209876543207,0.7997777777777779,0.0009199237823486328
277,0.2,4,820,207676.54135768555,0.7989878048780493,0.7974390243902438,0.0009158086776733398
278,0.2,4,830,211929.47729236315,0.803530120481928,0.8015060240963858,0.0009252285957336426
279,0.2,4,840,209817.5718317746,0.8019642857142855,0.7975,0.0009248423576354981
280,0.2,4,850,212196.58325914995,0.8041647058823529,0.8022470588235293,0.0009273719787597656
281,0.2,4,860,206179.58424482602,0.8009883720930232,0.7968023255813952,0.0009232354164123535
282,0.2,4,870,206679.81944835102,0.8008160919540228,0.796448275862069,0.0009289479255676269
283,0.2,4,880,210011.8278566036,0.8026477272727268,0.79975,0.0009288096427917481
284,0.2,4,890,209842.7374612214,0.8036179775280887,0.8009438202247181,0.0009298920631408691
285,0.2,4,900,209271.01191972298,0.800222222222222,0.7993777777777775,0.0009335041046142578
286,0.2,4,910,209528.77010341457,0.8010549450549447,0.7992747252747253,0.0009352397918701171
287,0.2,4,920,211544.26924771638,0.8031304347826085,0.8020543478260869,0.000937514305114746
288,0.2,4,930,208336.09125731996,0.8037956989247309,0.7994086021505376,0.0009332704544067383
289,0.2,4,940,210371.32188684773,0.80181914893617,0.8008085106382979,0.0009384489059448242
290,0.2,4,950,207269.1201029683,0.8000000000000002,0.7998421052631575,0.0009427833557128907
291,0.2,4,960,211434.97973966668,0.8029895833333335,0.8028020833333335,0.0009377026557922364
292,0.2,4,970,209124.55055345406,0.8023608247422679,0.8005051546391752,0.0009435844421386718
293,0.2,4,980,208500.13924968624,0.800244897959184,0.799275510204082,0.0009448719024658203
294,0.2,4,990,208420.10582645008,0.8013434343434344,0.7993939393939393,0.0009437727928161621
295,0.2,4,1000,206717.02176995366,0.7997600000000005,0.7978000000000001,0.0009477376937866211
296,0.2,4,1010,209194.18330891867,0.8019801980198022,0.7976732673267328,0.0009499526023864746
297,0.2,4,1020,207991.31932141967,0.800637254901961,0.8008431372549022,0.0009520411491394043
298,0.2,4,1030,209748.82023251557,0.8008349514563108,0.7995242718446604,0.0009471654891967773
299,0.2,4,1040,206716.97251202515,0.8014903846153844,0.7975480769230766,0.0009574317932128907
300,0.2,5,50,23233521.546570845,0.8554000000000005,0.8198000000000001,0.0008109450340270996
301,0.2,5,60,18680739.05603725,0.8384999999999998,0.800333333333333,0.0008147144317626953
302,0.2,5,70,16809261.921427425,0.8297142857142852,0.8005714285714285,0.0008164882659912109
303,0.2,5,80,16538053.769347947,0.8331250000000003,0.7991250000000004,0.000786430835723877
304,0.2,5,90,15974708.274992,0.821888888888889,0.8016666666666665,0.0008201956748962403
